Sim_num	Dist	MRATE	oriLat	oriLon	Axis1	Axis2	Axis3	Axis4	Axis5	Axis6	Axis7	Axis8	Axis9	Axis10	Axis11	Axis12	Axis13
845027	11.5591	0.00407565	1.84837	19.7289	2.05568	-1.79116	0.705231	-5.18083	-1.5519	0.429303	-1.92817	-0.0697527	-1.29596	-1.68126	-0.228384	-0.217836	0.629609
845089	15.9491	0.00455389	4.22826	17.9904	2.4713	-1.08412	-0.429762	-4.36917	-0.0520013	1.4523	-1.31143	0.655903	-1.00385	-0.615588	1.20197	1.16305	-0.560613
845102	11.5799	0.00481694	3.41746	21.4559	3.57629	-2.77028	-1.18587	-4.40861	-1.79152	0.796867	-0.0873182	0.721223	0.22963	-1.46881	0.549972	-0.958932	-0.368311
845120	16.3726	0.00776924	4.0236	12.4629	2.59192	-0.869114	0.399302	-3.2876	-2.12058	1.06722	-2.20169	0.919388	-0.43343	-0.557626	0.470583	1.45655	-0.104978
845157	17.5538	0.0036016	2.71901	19.8201	2.17794	-2.0381	1.09562	-5.01746	-3.24146	0.709246	-1.60769	1.01963	-0.509928	0.486377	-0.800928	0.225215	1.03573
845212	12.5384	0.00490469	2.44813	15.3396	1.94238	-0.0641775	-0.317199	-3.61411	-3.25466	1.35701	0.335082	0.826089	-1.36494	-1.1398	-0.134396	0.875647	-1.59055
845350	12.032	0.00742937	4.51062	4.68123	2.73902	-0.916074	0.341542	-3.1848	-2.93568	0.517097	-1.7477	1.65355	-0.458716	-1.26871	1.23325	-0.380256	-0.69899
845353	17.0189	0.00700786	4.19332	10.3935	2.56405	-0.835975	-0.143233	-2.54431	-3.60789	0.62691	-1.67444	0.560756	-0.186403	-0.78757	0.0574823	0.321378	-0.18722
845456	13.0258	0.00554485	6.47337	16.9053	2.53921	-1.12935	-0.722019	-5.42869	-1.96007	2.83325	2.36463	0.313028	-0.220255	-2.33915	1.44051	-0.113314	-0.909429
845461	17.1955	0.00686582	1.52957	17.3341	2.72948	-0.679148	-1.56098	-3.29992	-0.973139	2.34838	1.31317	1.53458	-1.10223	-0.736616	1.05445	0.662333	-0.887063
845515	15.2138	0.00923074	2.21029	19.9752	1.19471	-2.18032	-1.75	-5.85392	-2.19664	1.43868	-1.16227	-1.03306	-0.0910293	-1.56026	0.184552	0.724641	-1.18578
845597	17.4549	0.00512985	5.46546	13.9094	2.89533	-0.889542	-0.91179	-3.42645	-1.58858	1.53508	-0.0781018	-0.378967	-0.10816	-0.88239	1.59247	1.76243	-0.704606
845796	12.9965	0.00698255	1.93951	20.8799	1.34441	-2.02916	-0.629042	-5.15684	-3.51343	1.93186	-1.78398	3.52978	-2.75725	-2.43957	1.70662	1.03965	-0.110253
845809	15.57	0.0068959	4.67074	18.8524	2.1342	-1.41486	-2.75745	-4.20709	-3.1175	1.22472	-1.34108	1.21686	-0.769058	-0.410741	-0.117165	0.585911	-0.595266
845831	13.986	0.00282185	4.02209	20.3418	3.34432	-1.56864	1.28799	-5.0114	-2.94434	1.00452	-0.105684	-0.952634	0.0727212	-3.07777	-0.0767426	0.423751	-0.325068
845898	16.9158	0.00775349	2.45143	15.9248	1.30454	-1.31706	0.0189495	-4.57523	-2.09823	-0.00289012	-2.07508	0.928136	0.00687819	-0.940227	-1.28418	0.232416	-0.847716
846024	16.0431	0.0023021	2.81251	21.4883	4.28605	-1.74611	2.62083	-4.86992	-3.36038	1.39654	-0.477398	0.991035	-1.35406	-2.70042	0.476783	0.661321	-0.491892
846223	16.1658	0.00940531	1.17513	16.0884	3.95415	-2.60747	-0.53451	-4.21859	-1.65205	0.7742	0.274095	1.51773	0.0507073	-0.0337112	0.543236	-0.0836156	-0.861787
846248	8.50339	0.00457208	6.4163	20.3675	2.70959	-1.32224	-1.88684	-4.25183	-3.00797	1.45414	-0.113298	-0.0318557	-1.11137	-3.02056	0.154938	-0.216187	0.424564
846420	17.2071	0.00406923	3.00717	18.5661	4.53533	-1.77372	0.475017	-4.57547	-1.17726	2.15534	0.693911	0.644651	-0.987826	-1.12151	1.05888	1.42204	-1.03332
846457	16.4823	0.00460712	6.94555	19.4916	3.37684	-0.727688	-0.632941	-2.69774	-0.819377	1.4266	0.0506144	0.0129598	-0.975703	-1.45353	0.62063	0.0146986	0.0857088
846610	14.9892	0.00333325	4.98203	20.334	5.04043	-2.18467	-0.397343	-3.62313	-2.93853	1.15987	-0.440804	1.49935	-1.70831	-1.55255	0.901377	-0.565194	-0.157535
846814	12.3689	0.00430788	6.03117	20.2716	2.50027	-0.574749	-1.58509	-4.21325	-2.86295	0.754	-1.48691	-0.2819	-1.23107	-1.40281	0.331686	0.428633	-0.0887009
846944	12.434	0.00562314	0.710863	19.0313	3.08812	-1.54568	-0.737303	-4.5437	-1.30354	1.67536	1.41627	0.00847517	0.049039	-1.01241	0.496644	-0.185797	-0.305553
847061	13.315	0.00459757	1.53272	18.7243	3.7227	-2.75735	-0.334761	-5.24688	-2.06251	0.819992	0.634048	0.335792	0.0985385	-0.437872	0.648179	-0.535708	-0.203985
847091	16.2613	0.00581357	6.12034	21.447	3.04725	-3.11712	-1.11086	-4.90967	-0.559332	0.998805	-1.35003	0.853866	-0.30116	-0.82977	1.59839	1.07128	0.589695
847295	10.2274	0.00257421	1.55599	21.4932	3.27273	-1.945	0.428072	-3.97213	-3.10949	0.4603	-1.82079	0.692114	-1.20412	-3.19074	0.162782	-0.139539	0.199796
847361	15.9507	0.00527607	5.19217	10.3289	3.91301	-1.11467	1.28031	-3.2479	-3.49472	0.864352	-0.26617	0.063707	-0.248517	-1.2097	1.04187	0.523083	-0.159512
847588	13.28	0.00543234	1.43421	15.9368	1.26877	-1.78217	-1.04854	-4.48631	-2.16298	1.697	1.86904	1.23193	0.0659277	-0.0245001	1.03936	0.354994	-0.762596
847909	17.1134	0.00775448	2.42056	9.11072	1.3163	-0.547112	-0.818546	-2.5852	-1.92806	1.59618	1.46286	0.921489	0.101319	-1.18536	0.632678	-0.0422906	-1.53018
847925	15.2485	0.0035087	4.29291	20.4801	3.7074	-2.7355	0.188337	-4.85344	-2.92073	0.481208	-1.61504	1.03055	-0.739667	-0.383439	-0.233135	-0.854695	0.841832
848089	13.1987	0.00673942	0.591486	17.6603	3.23642	-0.762051	-0.694996	-2.85328	-2.05803	0.828114	-0.479926	1.107	-1.56669	-1.13818	-0.0518367	-0.534006	0.397067
848127	14.8488	0.00604746	2.14122	20.4243	3.15916	-2.3607	-1.90955	-4.38655	-3.2311	0.322713	-1.32587	0.440565	-0.131506	-1.27258	-0.485514	-0.684805	0.0305799
848158	17.2261	0.00414488	2.56075	17.8388	1.90184	-2.18998	1.15049	-5.71949	-2.09228	2.07128	1.48576	0.729504	0.639554	0.492625	0.474423	-0.0109314	-0.50739
848378	12.6431	0.00922682	0.659581	15.0354	3.48953	-2.76426	-1.58594	-4.57201	-0.865038	1.07711	-1.14749	0.647863	-0.87306	-2.08981	1.34824	0.6123	-0.240548
848546	8.93433	0.00627008	3.53547	18.7074	3.58912	-1.14421	-1.32182	-4.65096	-1.58579	1.8267	-0.696958	0.590726	-1.03334	-2.11606	0.807832	0.772757	-0.399307
848552	14.7271	0.00990665	0.63993	16.0396	2.76687	-1.36188	-1.73177	-3.29102	-1.20227	2.02652	1.14288	1.20676	-0.788368	-0.962068	0.418543	0.436097	-1.03015
848565	16.638	0.00304847	2.31622	19.332	2.85576	-2.3453	0.896695	-3.98404	-3.99457	0.404214	-1.65601	1.735	-0.461754	-0.461558	-0.902378	-0.496517	-0.10287
848669	10.9008	0.00656421	2.55839	19.9137	1.74691	-2.66074	-0.846259	-5.20586	-2.88711	1.34711	-1.23957	1.78518	0.525127	-0.717273	-0.781647	0.531145	0.0321236
848675	13.2948	0.00572233	1.64998	19.5291	2.04642	-1.75079	-1.0966	-3.38814	-0.715837	2.29525	1.73243	0.71729	-1.48349	-2.73963	1.41009	-0.526517	-0.482641
848768	9.98154	0.0055937	3.73184	11.7278	2.13647	-0.960336	1.18791	-3.10186	-2.51194	1.40076	-1.88196	1.61854	-1.24884	-2.04084	1.18769	-0.0989865	-0.379911
849107	8.1343	0.00548563	3.18709	21.2355	1.22673	-1.26918	-1.29697	-5.50883	-3.39258	0.96376	-1.62011	0.442015	-1.77074	-2.38776	0.351073	-0.812316	-0.458251
849152	14.2563	0.00396118	2.80805	20.0101	3.60993	-2.86354	1.36278	-5.87617	-2.06696	0.203503	-1.7158	0.477471	-0.506357	-2.2513	0.622451	-0.115784	-0.43916
849198	9.16476	0.0083277	4.49927	20.0366	3.1259	-1.87496	-0.815935	-5.36157	-2.01154	0.790112	-1.55964	0.00630491	-0.771879	-1.64987	0.189936	-0.138808	-0.132705
849677	15.8114	0.005911	5.29349	15.0336	4.10093	-1.29611	-0.419819	-2.90046	-1.86012	1.52657	0.164755	0.542632	-0.226841	-1.64348	0.0495606	1.1041	-0.552903
849703	14.2053	0.00542712	3.9379	7.2053	1.47332	-0.666202	0.855187	-2.33362	-2.46956	1.45123	-1.25308	0.478917	-0.941078	-2.35886	-0.238153	0.864589	-0.416119
850052	10.3668	0.00494289	1.55647	19.6889	3.90383	-2.52144	-0.723844	-3.78532	-1.86182	0.821691	-0.917163	1.34024	-1.42556	-2.16447	0.683925	-0.250913	-0.862605
850112	17.8859	0.00648783	2.96184	15.3622	1.48693	-0.49129	-0.313095	-3.99697	-2.51977	0.461628	-2.29317	1.4912	-1.18912	-0.426331	-0.645677	0.66711	-1.31629
850286	7.39212	0.00342286	2.47988	20.4212	3.07613	-1.85034	1.47248	-4.45553	-2.52202	1.47151	-0.55681	1.68307	-2.1245	-1.75235	0.840232	0.67325	-0.547824
850432	17.3863	0.00572482	3.57623	16.5098	3.43008	-1.38643	-2.58487	-3.21569	-1.87669	1.73453	-1.09875	1.1222	-0.531654	-1.87155	-0.396648	0.692138	0.673485
850539	16.0651	0.00861679	0.694035	10.6507	2.17045	-1.81842	-1.04885	-4.01082	-1.99788	0.231641	-1.66218	-0.682884	-0.247635	-2.76858	-0.266154	0.627478	-1.30838
850551	16.7434	0.00654429	0.708023	13.5137	4.01005	-2.44473	0.539057	-4.00317	-1.19937	1.96763	1.60682	0.900128	-0.238598	-2.85417	1.81622	1.24152	-0.72386
850647	17.9035	0.00575515	4.93396	16.1798	2.93375	-0.906293	-1.48378	-3.5933	-2.89077	0.996378	-1.02117	-0.865411	-0.155361	-1.59493	-0.70331	0.813868	-0.577717
850649	10.9589	0.00436168	4.00768	19.6009	3.96838	-1.66514	-1.50446	-4.07467	-1.81446	1.24259	-0.100952	0.384951	-0.873946	-2.25935	0.330103	-0.650475	0.277418
850666	16.4186	0.00366496	5.88939	16.5533	3.27283	-1.2869	-0.586837	-3.93882	-1.28922	1.94888	1.32511	0.568538	0.178405	-0.260556	0.377842	0.321699	-0.936537
850682	17.8759	0.00621986	2.20774	16.1232	3.37773	-1.9357	0.103254	-3.37916	-1.68273	0.0544848	-1.22011	0.67749	0.174913	-0.376543	-0.0910508	-0.164932	-0.529737
850778	16.2803	0.00238007	6.45853	20.1029	4.58808	-2.06978	0.173864	-3.83972	-0.582318	1.19234	-0.354943	0.619825	-1.05283	-3.03754	0.512591	-0.445588	0.277798
850787	12.3112	0.00506931	3.29295	16.509	2.39178	-0.997796	0.67522	-5.06583	-2.45813	0.78298	-2.00089	-0.292316	-0.446837	-2.30255	-0.470481	0.280561	-0.811509
850860	17.8283	0.00489083	4.81229	16.9076	4.0449	-0.872003	-1.14455	-3.01261	-2.39291	2.33766	1.03736	1.4532	-0.801035	-0.855083	-0.0775066	1.01767	-0.23686
850966	15.8502	0.00581987	2.69744	14.7429	1.86584	0.119641	-1.16755	-3.49791	-0.785525	1.99429	0.308766	0.22007	-1.13045	-1.17249	0.818645	0.946625	-0.593518
851170	18.0195	0.00699328	2.46696	20.2331	2.74567	-1.55727	-2.08721	-4.71027	-0.547852	1.9894	0.526488	-0.902972	0.133885	-2.38499	0.648872	0.000389324	0.845876
851300	8.55371	0.00498786	0.532668	17.285	2.97547	-2.72607	1.24127	-4.99056	-1.85131	0.74852	-0.845681	1.36848	-0.449486	-1.2406	0.32274	-0.171854	0.501444
851945	16.4576	0.00684628	3.61922	18.2803	2.08944	-1.67744	-0.933178	-4.34436	-1.98039	2.0747	0.523344	2.13269	-0.816428	1.15234	0.193242	-0.00174245	-0.809484
852161	13.5988	0.00810255	3.08228	20.3443	1.8421	-2.19433	-2.07571	-5.7881	-1.91213	1.39291	-1.84348	0.0738903	-0.280568	-2.24387	-0.529186	0.858377	0.370955
852293	15.5607	0.00840872	4.45871	19.7021	2.76034	-1.89585	-1.52932	-4.17738	-0.329176	1.17718	-1.15821	1.23946	-1.63895	-0.702103	1.0387	0.825951	-0.792975
852527	13.7965	0.00406921	3.42494	19.2752	4.30678	-2.13068	-0.670414	-4.59866	-1.59143	1.02671	-2.04688	1.08794	-1.33089	-2.29367	0.351271	0.325919	0.701774
853165	17.2422	0.00921772	4.67011	21.0918	3.91302	-3.4602	-1.49448	-5.73097	-1.54102	0.708962	-0.890447	0.580325	0.233565	-1.13328	0.884583	-0.132447	0.825511
853231	13.0532	0.00903752	1.60454	20.8074	2.39231	-3.67961	-1.22914	-6.16595	-1.94142	1.3158	-1.726	3.11278	-0.547902	-2.09624	0.448197	-0.351776	-0.0545151
853415	14.1798	0.00282968	4.77661	17.8265	2.79414	-1.19645	-0.81783	-3.73711	-3.79322	1.20313	-0.415501	-0.268437	-0.989498	-0.29772	0.142004	1.09312	-0.284969
853638	16.8124	0.00961239	1.65241	18.5644	4.01567	-2.09731	-1.26174	-4.19675	-0.63359	1.73976	1.05091	0.607337	0.0589067	-1.2842	0.543109	-0.25622	-0.603645
853643	15.9661	0.0047671	3.0586	19.1129	4.26342	-3.049	-0.701755	-5.87461	-2.11284	1.22735	-2.32936	0.822803	-0.77917	-2.6169	0.404913	0.598938	0.749244
853763	14.966	0.00569898	2.0726	19.9293	2.17489	-1.57839	-2.80113	-4.31213	-2.41635	0.813296	-1.88629	0.0599882	-0.745211	-2.4319	-0.0733292	-0.0622389	0.204528
853766	16.6927	0.0049689	5.98686	21.0286	2.71872	-0.961524	-3.22554	-3.12612	-1.8812	1.55366	-0.171272	1.31681	-1.11675	-1.66945	0.706366	-0.49496	-0.019429
853767	16.9208	0.00882875	2.69047	20.6909	2.67273	-1.62344	-1.83096	-4.35802	-2.46929	0.488907	-2.93449	0.935278	-1.08522	-1.971	-0.73031	-0.124415	0.281405
853825	12.3756	0.00503591	1.46243	19.5553	1.54788	-2.22064	0.835325	-2.69403	-1.86107	0.418049	-1.118	1.53589	-2.24471	-1.63118	0.915666	-0.74379	-0.107397
854127	16.0268	0.00470383	3.88066	20.4097	4.77813	-1.84437	-0.407303	-3.83452	-1.29948	0.812726	-1.38935	0.986737	-1.09365	-2.29892	0.252177	0.0608309	0.144878
854204	14.7523	0.00602331	4.24206	20.2354	3.27205	-1.56953	-2.03231	-5.16131	-2.18429	1.02667	-1.84095	-0.0505851	-1.33226	-2.26254	-0.664422	-0.329022	0.19434
854223	3.32597	0.00437191	1.19513	17.8918	2.96951	-1.86929	0.112635	-4.53598	-1.9779	1.10894	-0.0518494	0.903588	-1.27103	-2.15992	1.04258	-0.279428	-0.0053147
854490	15.2991	0.00814838	3.24638	8.65151	1.14525	-0.0557587	-0.177001	-2.3136	-2.45668	0.559901	-0.689973	1.64612	-0.826971	-1.06795	0.530911	-0.0280479	-0.707838
854491	12.7992	0.00682086	4.4055	10.0502	2.85467	-0.733975	-0.41401	-2.45913	-2.84145	1.49971	-0.396641	1.77585	-0.36228	-1.18908	1.13699	-0.322142	-1.12414
854532	6.2174	0.00722211	3.89858	20.8919	2.16108	-1.88544	-1.88821	-5.56815	-3.04261	1.64256	-0.368071	0.713694	-0.624765	-2.96909	-0.0615765	-0.614272	0.316809
854586	16.6712	0.00996086	6.2207	8.89406	0.640572	-0.146778	-0.623855	-3.41457	-1.48231	2.13683	-0.288079	0.816829	-0.531347	-0.629189	1.42957	1.81441	-0.724465
854687	17.7392	0.00695694	5.04895	16.6281	1.29643	-0.487996	-0.988845	-4.77964	-1.50956	0.781793	-2.8414	0.835832	-1.18859	-0.682779	0.42786	1.1613	-0.388776
854923	17.6237	0.00635396	1.82993	20.0209	3.07851	-3.57995	-0.403084	-6.10461	-1.53865	0.471669	-1.50549	0.817313	-0.231141	-1.5233	-0.789022	-0.860408	1.25386
855211	8.66379	0.00886357	1.87906	15.3889	1.57663	-1.36014	-1.48657	-3.73507	-2.42847	1.86342	-0.380542	2.33456	-1.37348	-0.524176	0.583536	0.331617	-0.356648
855214	15.1269	0.00429241	5.50519	14.4387	3.55422	-1.0089	-1.14147	-2.93273	-2.29261	1.07651	-0.485833	0.61827	-0.17301	-0.626759	0.260176	0.0905033	0.153863
855275	16.6429	0.00430932	2.09238	18.8292	4.58337	-2.81384	1.65553	-4.02055	-3.24521	0.840472	-1.16838	1.3631	-1.55366	-1.9745	0.323938	0.363106	-0.699175
855308	9.76555	0.0077312	2.0303	19.6886	1.17515	-1.68868	-1.29252	-5.09292	-3.24134	1.2732	-2.19423	2.26532	-1.98211	-2.84903	0.172984	0.64002	-0.679106
855353	6.01315	0.00601835	1.5992	19.2543	2.97979	-1.7562	-0.207709	-3.80467	-2.92341	1.87995	-0.402337	2.4408	-1.49987	-1.50032	0.122788	0.0754981	-0.470823
855397	14.8407	0.00439563	0.652171	17.8647	3.10994	-0.792608	0.644721	-3.19301	-2.24024	1.91467	1.94988	0.94349	-1.29763	-1.09316	0.546966	0.907879	-0.430872
855587	17.5404	0.00546779	3.4496	19.6765	2.72972	-2.36501	0.550155	-4.54408	-2.14387	1.0376	-2.35468	2.87568	-1.75472	0.232392	0.197845	0.314216	-0.0639604
856062	12.678	0.00847831	2.07555	19.3598	2.31728	-0.856842	-1.88731	-3.85316	-1.65686	1.83773	0.211406	0.981116	-0.783663	-0.252304	0.112979	-0.0105653	-0.324874
856175	16.7478	0.00527198	2.53383	17.9728	0.751608	-2.02131	-0.388682	-5.53664	-1.46963	1.52255	0.34743	0.439176	0.729796	0.509418	-0.166866	-0.0757349	-0.324615
856321	12.8799	0.00609808	4.58394	21.364	1.73691	-1.39635	-2.80284	-4.51117	-0.90534	1.54326	-0.363997	0.300451	-1.13697	-1.99119	1.22455	0.231127	0.242128
856385	6.58562	0.00734381	2.78829	18.2766	1.46359	-0.771313	-0.389352	-5.12096	-1.94332	2.37498	-0.143886	0.430326	-0.599725	-1.6062	0.113076	1.3014	0.0809996
856393	15.0529	0.00586888	3.22985	18.2992	3.18546	-0.738242	-1.18688	-3.78498	-2.37606	1.41544	-0.62473	-0.561911	0.449192	-1.97287	0.17788	0.159009	-1.22774
856475	15.1238	0.00500985	4.16957	19.4746	2.13203	-1.22969	-1.79405	-4.64879	-1.68806	0.712074	-1.10782	-0.269705	0.400125	-1.271	-0.506777	0.236566	-0.462076
856540	10.725	0.00718235	5.36719	19.364	4.03648	-1.73339	-0.922318	-4.78954	-1.84972	1.71208	0.600362	1.31087	-1.03156	-0.823507	0.53181	-0.743691	0.520189
856559	12.9418	0.00792141	1.34824	15.4755	0.337771	-2.15282	-0.315541	-4.38554	-1.9325	0.701567	-0.466421	1.67626	-0.139586	-0.206488	-0.556677	0.298526	-0.945388
856595	17.7671	0.00483814	4.2852	20.9519	1.71465	-2.34563	0.992005	-6.51709	-4.29837	2.14547	-1.81131	3.92925	-2.06791	-2.34174	0.773505	1.11224	0.263173
856653	17.6565	0.00484115	2.81067	19.8312	4.49881	-1.87316	0.783779	-4.34907	-0.434587	1.79477	-0.43244	1.40732	-1.25225	-0.861783	1.57135	0.64845	-0.217951
856670	14.7002	0.00370875	4.85074	19.5491	3.40398	-1.75052	-1.91691	-4.39244	-2.52633	1.75385	0.411597	-0.924965	0.0175625	-3.16063	0.139991	0.0437298	0.127337
856806	17.4572	0.00436551	0.9704	20.3078	3.13101	-3.22705	-0.876734	-3.5191	-0.571967	0.56904	-1.78565	1.86396	-0.643441	-2.48306	-0.223784	-0.205168	0.662362
856879	13.0317	0.00648348	2.55162	21.385	2.26414	-1.45839	-2.63792	-4.46789	-2.72475	1.32329	-1.19011	0.0335102	-0.59096	-2.95296	-0.511716	-0.320808	0.237251
856966	16.765	0.00918398	3.05154	12.7418	0.916073	-0.643715	-1.62893	-3.72034	-2.76746	1.24861	0.819989	0.584902	0.515897	-1.19242	-0.704753	0.208879	-1.47074
857212	9.92429	0.0049851	6.28319	20.4557	2.43343	-1.35306	-1.68252	-3.97809	-2.62075	0.889736	-0.428587	0.826889	-0.550884	-1.08953	-0.347611	-0.955664	0.403959
857388	12.5517	0.00682419	2.39853	18.8112	3.21652	-1.37207	-1.70512	-3.87093	-1.40722	1.70116	-0.060421	1.38534	-0.872458	-0.478721	0.015426	0.0797354	-0.174517
857459	14.8032	0.00699975	3.65366	18.5359	2.94941	-1.48562	-1.73962	-4.1671	-2.10898	1.73572	0.578145	0.0998442	0.317011	-1.43672	-0.965277	0.20337	-0.908842
857568	16.6739	0.00474747	3.65588	18.2464	4.01208	-2.68455	0.250705	-5.1359	-2.4061	0.904256	-0.673754	0.302578	0.372074	-0.378423	-0.551685	0.302938	0.505272
857669	9.75372	0.0046001	1.7167	18.2616	3.22273	-2.16064	0.754759	-4.34781	-2.7532	2.26349	1.63781	1.76005	-0.396971	-1.67907	0.237079	0.368843	-1.0717
857951	9.55358	0.00749397	4.27761	19.309	1.66985	-0.917054	-2.3022	-5.07518	-2.98112	1.74401	0.109754	0.674429	-0.51911	-1.19932	-0.116476	-0.676177	-0.192876
858006	12.9365	0.00926758	1.52662	13.1384	2.66795	-1.93754	0.668569	-3.62247	-2.36098	0.151989	-1.81029	1.26296	-0.146263	-0.729975	0.253843	-0.137249	-0.347724
858105	16.0159	0.00730154	3.47659	16.2129	2.90223	-0.146488	-0.600129	-3.91088	-2.66297	2.60405	1.2973	0.441333	-0.721274	-1.11041	0.108744	1.18995	-1.56919
858114	14.8871	0.00216549	4.70789	18.8223	2.81149	-0.865578	-0.150385	-4.79273	-3.3646	1.81355	1.36531	0.168115	-0.218478	0.0440607	-0.198878	-0.848244	0.310548
858447	12.7808	0.00534432	4.84423	18.3925	0.65388	-1.65163	-2.1195	-5.86926	-1.66989	2.89041	0.376037	0.334081	-0.89868	-1.09778	0.978716	1.13001	0.073469
858488	16.8131	0.00394562	4.59433	18.2867	3.10326	-0.756676	0.937309	-4.85186	-1.08897	1.33131	0.096787	-0.542702	-0.540859	-0.242965	0.433965	0.00412029	0.87209
858628	16.7933	0.00741098	4.89206	20.4496	3.78895	-1.38982	-1.87957	-3.60476	-0.595891	1.65359	-0.0562996	0.402562	-1.07208	-1.42789	0.526262	0.166875	-0.617478
858723	11.8283	0.00502023	3.57221	20.5977	4.00622	-2.53135	0.67979	-4.88289	-2.4815	0.692913	-0.580946	0.612069	-0.468558	-2.05772	-0.257857	-1.17205	0.722693
858962	16.6444	0.00460682	0.515969	20.1935	4.15672	-2.07729	-1.71871	-3.48408	-3.28785	0.790123	0.116468	0.730395	-0.495098	-1.81694	-0.554093	-1.12295	0.370025
859004	17.5919	0.00364824	6.16848	11.9519	0.97902	-0.495713	1.05678	-3.66187	-3.84163	1.59505	1.34064	-0.289704	-0.00471061	-1.28003	0.741284	1.39466	-1.09617
859099	13.6328	0.00392051	2.30008	18.4734	3.44111	-1.28599	-0.0907269	-4.80157	-1.24724	1.73927	0.845364	-0.104845	-0.655804	-1.76318	1.43117	1.76674	-0.756235
859152	14.5783	0.00620581	3.40585	19.5072	2.80604	-1.30211	-2.02224	-3.30829	-3.81294	2.0415	-0.270226	2.91775	-2.31818	-1.45911	0.6469	-0.594836	-0.432059
859300	17.425	0.00887779	2.87484	10.2723	0.288844	-0.247318	0.276665	-3.07423	-2.15532	0.69792	0.485938	1.95361	-0.505364	-0.270895	0.201272	-0.40702	-1.09915
859344	10.698	0.00746317	3.47202	20.1806	1.53447	-0.917398	-1.63821	-4.54365	-1.04613	2.02441	-0.74281	1.3204	-1.69799	-1.24254	0.761424	0.708816	-1.22104
859349	15.2789	0.00510771	5.72289	20.9588	4.02445	-1.94497	-1.58355	-3.67371	-1.2021	0.636179	-0.386167	0.230195	-0.760265	-2.74747	0.427861	-0.542405	0.39536
859378	17.5717	0.00257469	4.35241	21.3761	4.17003	-1.30585	0.870053	-2.84906	-2.38468	1.28789	0.0490893	-0.482214	-1.06841	-2.39055	-0.259681	0.0201654	-0.501388
859742	17.18	0.00675848	3.69617	15.0256	2.96549	-0.948996	-0.482141	-3.24676	-2.40444	1.3388	-0.168654	1.71401	-0.0143495	0.360743	-0.283346	0.856347	-0.664876
859939	17.2303	0.00645709	6.08791	20.9988	3.85956	-1.89635	-2.59565	-3.72596	-1.80407	0.933316	0.182607	0.489458	-0.293352	-2.44464	0.096472	-1.03322	0.213711
859980	7.81697	0.00393011	3.31571	17.6162	3.74875	-1.64412	0.7114	-4.80242	-2.64813	1.04886	-1.14105	1.14645	-1.13961	-2.32728	0.671064	0.549416	-0.923627
860000	12.6996	0.00432647	0.993959	17.8254	2.31821	-1.04001	-0.720766	-3.22225	-0.786775	1.70408	-0.297944	1.34579	-2.06841	-1.42032	1.04695	0.792221	-1.19957
860427	17.5422	0.00768636	4.88364	19.0375	1.77199	0.312865	-2.28842	-4.06656	-3.43806	1.54628	-0.705867	-0.292394	-1.15959	-0.887313	-0.150126	-0.0117893	-0.0449113
860592	10.6413	0.00976343	1.93756	16.3014	1.65482	-0.9944	-1.47386	-3.95264	-1.82207	1.7028	-0.51936	2.31573	-1.23385	-0.249698	0.77555	0.47942	-0.491422
860761	8.64125	0.00901088	2.87874	6.39971	2.29218	-0.738298	0.873085	-3.67151	-3.07181	1.405	-0.663962	2.54558	-1.18116	-0.957376	1.15467	0.569543	0.0758081
860952	10.8369	0.00642138	3.08344	15.5947	2.67744	-0.959998	-0.306983	-4.96423	-3.25117	2.05592	0.180058	0.522235	-0.78664	-2.05843	0.301172	1.81311	-1.92216
861008	17.1194	0.00459566	0.832117	20.9645	4.3994	-3.76136	0.683387	-5.39824	-1.49094	0.746828	-0.446029	-0.129653	-0.536832	-1.80688	0.898422	-0.304049	0.204465
861043	10.8902	0.00769082	1.50955	21.25	2.42911	-2.12545	-2.28116	-5.61155	-2.03076	0.708539	-1.3503	1.33195	-0.997601	-1.54169	0.171015	-1.01083	0.139485
861217	13.3182	0.00737486	0.505484	21.033	4.00932	-1.73361	-1.42645	-3.47567	-2.10205	1.23505	-0.602439	1.29468	-2.23669	-1.47803	0.815116	-0.718217	0.651396
861405	16.7453	0.00526976	6.39717	15.3961	2.2245	-0.682871	-1.82732	-2.61908	-3.40415	0.974039	-1.19511	1.54246	-1.22327	-0.901656	-0.179539	0.400246	-0.811556
861504	13.1526	0.00399926	5.33726	19.5147	3.14037	-1.17815	-1.10056	-3.88252	-2.13986	0.831315	-0.536119	-0.292119	-0.393777	-0.739617	-0.0559049	-0.415783	0.0173451
861581	17.3081	0.00801953	1.89752	5.57838	-0.206018	-0.60771	0.701414	-3.05795	-0.833604	0.65304	-0.784624	2.03075	-0.658287	-1.44721	0.238711	-0.522312	0.330523
861731	7.52695	0.00486672	2.61105	17.6789	2.80714	-1.61831	-0.550219	-4.87469	-3.02954	1.33917	-0.387742	0.905559	-0.848807	-0.901683	-0.68361	0.566013	-0.668977
